"id","textDisplay","authorDisplayName","publishedAt"
"UgxEys_4WHBlCNijwpN4AaABAg.9g1OnEdmccn9g1PxEyZ1Jy","You can download the text and audio from our webpage: <a href=""https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220915"">https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220915</a>","@bbclearningenglish","2022-09-16T08:33:49Z"
"Ugwp5Wc2IYTmvghTaJt4AaABAg.9fxDy-mrbPw9kVqXgHx3p_","Best","@abdulhaiazizi8447","2023-01-05T14:17:39Z"
"Ugxvu2bWAV-9L7E69md4AaABAg.9fv6Ogj2tjX9fvSgT0bn2O","I am too!! 👋👋","@aasifshaikh6618","2022-09-13T15:43:03Z"
"UgzXoUYKlTq2QJe2jHp4AaABAg.9fs-zMoQg_n9gQ_UkgFx23","I&#39;m from Brazil.","@mundohater8980","2022-09-26T03:06:55Z"
"UgzXoUYKlTq2QJe2jHp4AaABAg.9fs-zMoQg_n9gQ_kNZlXua","Espero que vc esteja bem, Alexandra.","@mundohater8980","2022-09-26T03:09:12Z"
"UgxAWlwomIPq7YZlvzx4AaABAg.9fl-zwHny8A9m1Kwai7j51","Hello guys","@dilafuruzxakimova7568","2023-02-12T10:58:24Z"
"UgwK3XgMhXTidgW5ohN4AaABAg.9fjy7pcNNqQ9or06ERQGgU","bruh you caught them alllllllllll","@nukeking4901","2023-04-23T14:58:53Z"
"Ugx4nfWuNN8vNyr5fd14AaABAg.9fjVMKCAkIi9g2WcNAoD8y","Thanks","@razaulkarim522","2022-09-16T18:51:22Z"
"UgzybmdXRy6XfNN5SmF4AaABAg.9figJpfgpfR9fj8r-C85bw","Bagan","@user-kl8zm8nb9v","2022-09-08T20:58:51Z"
"Ugyt7PQr1KWTnb6tvBt4AaABAg.9fiUqg8FTVr9usxqXB5HOF","Good luck","@samiraakbarova4187","2023-09-20T12:17:15Z"
"UgxsQBt7NuXSI85i0I54AaABAg.9fiUocjnHtK9ficebleTcZ","Hi","@qamarqamar2429","2022-09-08T16:08:48Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9fiWvBIkaoH","Should we have big dreams?","@Neo-Reloaded","2022-09-08T15:09:54Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9fjLRMxzr6s","u r perfect","@serifecebeci7527","2022-09-08T22:48:48Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9fkga2NYw1c","I took a note that things you wrote quickly to learn and to not forget 😀","@bcelebi55","2022-09-09T11:21:36Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9fnjfRjRRiU","hi im vietnam too 🥹😀","@nguyenngoc9740","2022-09-10T15:46:17Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9fshD-ZXmay","thanks a lot","@shakmdsohagshakmdsohag5613","2022-09-12T14:00:59Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9g1puGDz-mc","Thank you so much, love you","@nguyenthaiminhtienxinhtrai6595","2022-09-16T12:29:20Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9gBxGpd2C7e","Very useful! Thanks for sharing. You can find the full transcript here: <a href=""https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220915"">https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220915</a>","@bbclearningenglish","2022-09-20T10:46:08Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9gD0LTOh-Pn","I love you","@-_standoff_man_-___7996","2022-09-20T20:40:57Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9gDgTDxspS-","Oh very good Trang","@ToannguyenEVs","2022-09-21T02:57:45Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9gTj0S7ehjS","Nice from Việt Nam with love &lt;3<br>Take care","@anewjourney2440","2022-09-27T08:27:53Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9gYRulyVuq8","nice","@nhattan6868","2022-09-29T04:25:54Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9hP2G0Xgbpw","Cày đống videos này mà ko thấy comment của bạn cũng thiếu thiếu đó ha =))","@thanhcarens","2022-10-20T09:19:58Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9htcI514Vdi","I’m from Vietnam. If you had arrogant action or thinking about someone, they would hate you and ignore you next time.<br>In life, you should know how to humble because there are ample strangers who you don’t know how they are.","@15.hoanglam6","2022-11-01T15:40:01Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9htcReh9uBc","When I was a child, i had a dream and I always conquered it, but now, I do not still conquer it. It is a sad story","@15.hoanglam6","2022-11-01T15:41:20Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9i0Bkt2Jmg5","P","@priyankapriyanka9410","2022-11-04T14:13:21Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9ibR9N7Ef8n","A lots thanks","@sophalchum6233","2022-11-19T10:39:02Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9kr9i9rAZk_","Po","@btsot7sunoo131","2023-01-14T06:17:16Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9kr9j6_bALb","Poppp9","@btsot7sunoo131","2023-01-14T06:17:24Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9lxFnE40D8B","Very helpful , thank u","@beniznailly4677","2023-02-10T11:37:14Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9nJhHwvA7rr","Thank you so much","@huytruong5220","2023-03-16T10:40:09Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9olfo0Y3HP1","Thanks Trang Trang!","@annguyenduc8364","2023-04-21T13:16:34Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9pVNV5Vnjzh","I m from Congo DRC","@stevemunday3497","2023-05-09T16:32:07Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9tWm1NUUcIQ","What I think is no matter whether the dream really comes true, if you can have your dream, you got the hope in life, which makes your day positive and productive as you got something to do.","@tingyukw.8235","2023-08-17T15:40:04Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg.9fiTvKRLCAl9veKqitSKaW","Thanks a lot","@KAYZO522","2023-10-09T16:29:47Z"
"UgwiW887oJlCgd8IuDx4AaABAg.9fiTTjgR22C9ficg5WzKUy","Hi","@qamarqamar2429","2022-09-08T16:09:00Z"
"UgwiW887oJlCgd8IuDx4AaABAg.9fiTTjgR22C9g2WhDRTUCT","Hi","@razaulkarim522","2022-09-16T18:52:02Z"
"UgyFfFZ8r93ygn6WEU14AaABAg.9fiT5xuiqLy9fiZO9QDx-q","Hi . Me too","@redbluevn8950","2022-09-08T15:31:27Z"
"Ugz_j03MVQB9QlRCtiV4AaABAg.9fiSo0scGoo9kqFFWktPMg","Hi Ik, I&#39;m looking for a speaking partner to practice and improve my English. I wonder if you are interested in?","@yigitcanbaysal824","2023-01-13T21:46:25Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fj1ukJegDq","Hi 🤗","@khanumseyidli4987","2022-09-08T19:58:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fkMbir4z6u","Damn everything Turkish ass😉","@user-zp4zm1wf7l","2022-09-09T08:18:20Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fkfaoJcZ4p","Hi ! From India .....","@souvikroy6099","2022-09-09T11:12:58Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19flD53cVkec","Hi from Kazakhstan","@user-hw9kb7mm6r","2022-09-09T16:14:20Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fnEHA9_Hvw","Hii,,from sri lanka 🇱🇰","@dulminisandunika5233","2022-09-10T11:03:12Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fnIIOVGYYc","selamun aleyküm karşim","@emircanakdemir2123","2022-09-10T11:38:20Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fnjiW5W5Mf","hi from vietnam🇻🇳","@nguyenngoc9740","2022-09-10T15:46:42Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fobJqp9IQG","Wooww you too beautiful i want eat your cook 🥺 i love azerbaijan people","@ahmadkurd1582","2022-09-10T23:52:32Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fqFKafJy6f","Hi from Bangladesh 💙","@MSquare20055","2022-09-11T15:10:08Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fqpYR31vdX","Hi from Thailand 🇹🇭 l want to speak English. I can patint to days it.","@pomwarawut2590","2022-09-11T20:35:20Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19fshU7fh2NB","hi, I&#39;m from Bangladesh","@shakmdsohagshakmdsohag5613","2022-09-12T14:03:19Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19gBa7Al11Y6","Yayy, that’s really cool ✌🏻🇦🇿","@fidanjaffar4374","2022-09-20T07:23:50Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19ggcnxuSqmB","Hi from france","@lakasket3098","2022-10-02T18:02:59Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19gi6icCPLbj","Hi from Russia )","@barlei722","2022-10-03T07:52:23Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19h1S9PVoIB2","Hi kardas I&#39;m from Uzbekistan","@samurai0107","2022-10-11T05:24:29Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19hJZOtMtM7E","man ask ur government to purchase advanced weapon from india which will crush ur enemy😊","@sanjaydhaitidak4882","2022-10-18T06:14:06Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19hUFDg6dvG7","Im VietNam 🇻🇳","@nhihamie9597","2022-10-22T09:49:27Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19hnvrGgvz57","Hi from Azerbaijan too☺","@s1gnora_a","2022-10-30T10:35:32Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19i2gS1P_J3Z","Salom men ham O&#39;ZBEKISTONDANMAN🤗🤗🤗🤗🤗🤗🤗","@muhammadjonsharobiddinov2589","2022-11-05T13:28:44Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19iHnWzuUXjF","Hello 👋","@romatraditoribusnonpremia1789","2022-11-11T10:19:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19iW5_LldJXp","I&#39;m from Brazil 🇧🇷","@tamarasantos4411","2022-11-16T23:35:02Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19i_OCKBMIxQ","Aleykum Hello))","@muradaliyev3465","2022-11-18T15:34:45Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19ilqQ24CqpI","I am from Cambodia 🇰🇭 do u know cambodia guys??","@zanalyrics9247","2022-11-23T11:40:54Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19iuKaRnKtV5","Can azerbaycan😊","@tavanimdakiyildiz8766","2022-11-26T18:47:16Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19iycJnJ-WAi","Hi from Azerbaijan","@nijatbeyaliyyev.7734","2022-11-28T10:47:51Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19j-5eLsiKEd","Hello from South Korea","@joyd77","2022-11-29T00:32:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19j5uuMr8wIs","Welcome , from India","@SIDHU_sidhuSIDHU_sidhu","2022-12-01T16:04:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19jHxz2IwQlr","hello bro","@murad2003","2022-12-06T08:21:56Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19jPaAc5qs85","Hi🤞","@ulkerabdurahmanli1162","2022-12-09T07:27:51Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19jg-xlAcplD","From india","@Jayhindbagiballia","2022-12-16T01:48:59Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19jrZR8CSe9J","Hi, from Bangladesh 🥰","@sayfurahmed4901","2022-12-20T13:30:37Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19k5my5kdHEu","Hi","@dilyajumaeva6595","2022-12-26T11:26:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19kEJgEvWjK6","Hi from Brazil🇧🇷","@Rixard_741","2022-12-29T18:54:46Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19kb06oEEaLm","Hello from Egypt 🇪🇬","@cockatielbird7797","2023-01-07T23:45:33Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19kfU2tO8yV3","Hi from Uzbekistan","@nabievabdulaziz858","2023-01-09T17:24:07Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19kfU5V3_tsX","Uzbekistan 🇺🇿 🇺🇿 🇺🇿 🇺🇿","@nabievabdulaziz858","2023-01-09T17:24:28Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19kfb9SkdoP9","Hello from Uzbekistan🇺🇿❤️","@rasulbexquryazov1574","2023-01-09T18:34:55Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19kjbe4EAJWX","Hi bro I’m to❤","@aygunbabayeva8057","2023-01-11T07:56:12Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19koW_krwHlz","Hello i from bangladesh 🇧🇩","@MdRakib-xc6ze","2023-01-13T05:39:23Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19l6C2a347wc","I love so much that country","@omaimama3081","2023-01-20T11:45:31Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19l6r8MfmCKm","Hi lm from Algeria 🇩🇿✨","@bouleghlimatsoulef4528","2023-01-20T17:53:19Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19lEN1VGVBKQ","Hi","@guneltehmezova4592","2023-01-23T15:55:25Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19lNsSBhb7BM","Salam","@nezrinallahverdiyeva1281","2023-01-27T08:31:51Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19lOJ1P9-Geu","Hello I&#39;m from Azerbaijan 🇦🇿♥️🤝🏻","@mehbube2336","2023-01-27T12:32:51Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19lSbIanL5Fj","I am from India","@smartboyabhishek4320","2023-01-29T04:38:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19lYKsv0Q3fE","Səndə ancaq qızlara cavab yaz dalbayov","@kamranaliyev5402","2023-01-31T10:01:27Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19layW5lHW_P","Hi from Ganja 👋","@gaso3377","2023-02-01T19:54:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19lk3kogXOGN","Hi qaqaş","@WorldOfTheFootball","2023-02-05T08:41:55Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19lsiOw8pb3o","Hi axi sizede Özbekistandan selamlar olsun 😅)","@mavimuradjanovna","2023-02-08T17:19:43Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19mOYMtZvyq1","Xers ker","@chidori_xx4205","2023-02-21T11:18:15Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19mcVwXT2aGd","Hello brother 🇹🇷","@EB-ic3lj","2023-02-27T06:45:39Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19mcyPBKxOrb","Hello - hello ,my friend 🇦🇿🇦🇿","@citydwelle_r","2023-02-27T11:03:06Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19mzctrXcMfD","Hi from Iran ☺","@parisasoomi9951","2023-03-08T06:17:44Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19nF02hf8N0w","Hello from Armenia","@user-fg1eg6sv1p","2023-03-14T14:56:38Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19ng-YbMeaBY","Hi from Taiwan 🇹🇼","@Lydia_Hou","2023-03-25T11:50:59Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19o1to0Ar46h","Hello I&#39;m Uzbekistan 🇺🇿","@mokhinas","2023-04-03T09:14:35Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19o7N-qJFOXv","Hello 🇹🇷❤🤝","@m00n8erk","2023-04-05T12:14:41Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19oLnkFa5jVb","Hola from Armenia `🇦🇲. Azerbaiyán is a Ugly Country hahaha","@paulmoreno3692","2023-04-11T02:46:28Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19oUVoz4sE6D","Part of IRAN","@arthurazimi4467","2023-04-14T11:54:15Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19ocJl-jmU7d","Hi too","@Better_Olsunn","2023-04-17T22:02:01Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19p-zYxxwQoU","Hello from Bangladesh","@Hussain39533","2023-04-27T11:57:44Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19pMIWyHgQfb","Hai ..  I&#39;m from tamilnadu","@thugvibez5703","2023-05-06T03:55:31Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19pZjUFS87x5","Eleykime salam qaqaş","@vova055","2023-05-11T09:09:57Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19pgxyrBqbus","Hi ! From Egypt ❤","@yousefgharieb9922","2023-05-14T13:50:31Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19pvcItjrnOW","Hell from Russia😂","@mikhailsadovskiy2251","2023-05-20T06:29:46Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19qCmKfOXRfv","Hi from Türkiye🇦🇿🇹🇷","@serdarserdar6908","2023-05-27T07:43:43Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19qT6zeFlPU-","Hi from turkey","@ecrinnazcanpolat1090","2023-06-02T16:00:48Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19q_1D50pUvK","Hello from Hong Kong","@fungwong1675","2023-06-05T08:25:01Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19qwc7YLvcnv","I&#39;m from Bangladesh.🙋‍♂️","@user-uc6zn3wy9h","2023-06-14T12:18:51Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19rIwp_cLAdT","Hello, my “yerli”😁🇦🇿","@nar5606","2023-06-23T13:42:17Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19rwdwOSfuhM","Hellu from lebanon","@user-bv5pj2nv2i","2023-07-09T09:06:03Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19s1KVnlnn32","Hi. I am from Sri Lanka 🇱🇰","@thejourneyoftwc","2023-07-11T14:02:58Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19s43wVN1jFH","hello from morocco","@chezyoussra9127","2023-07-12T15:35:56Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19s87TXMrlMd","Hi from Earth😊","@RedmiPhone-lk4so","2023-07-14T05:23:45Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19s9UopS9ozc","Nağarım məndə azərbaycanlıyam","@adgozladgozlov9028","2023-07-14T18:07:01Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19sB_L-T0BVw","Hi from Vietnam:)))","@KidoTV2911","2023-07-15T13:33:43Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19sJmuFiaJg3","Hola chaval haber si termináis la guerra ya, que va siendo hora","@emiliobernamas3056","2023-07-18T18:06:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19sLfztyOXpL","Hello from Ukraine, from Kherson","@verchielGold","2023-07-19T11:44:16Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19sVEBWFBkc8","Hi everybody l am from Uzbekistan","@muhammadozodov818","2023-07-23T04:44:59Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19siMoTLcB1i","Hi from Uzbekistan","@vivovi100","2023-07-28T16:29:43Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19sqNkQA9AbL","Mende Azerbaycanliyam","@pariyusefi4656","2023-07-31T19:11:50Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19tEWiWzGlqv","Eşq olsun AZƏRBAYCANA💜💜🇦🇿💜🇦🇿💜","@user-ic9iu8km6s","2023-08-10T13:31:13Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19tdJZdFY2Ez","Hi, i&#39;m from Viet Nam 🇻🇳","@tanatvo9238","2023-08-20T13:56:32Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19th5nqOBEH5","Hi I am Sri lanka","@surangadeshapriya9291","2023-08-22T01:13:15Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19tm15fN7p6e","Hi, Um from Brazil","@guarapqd7626","2023-08-23T23:08:20Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19tmTTfChf7J","Hello from Colombia, South America","@arce1979","2023-08-24T03:16:16Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19twfsPnupiv","Hello from Russia","@LinusTorvalds111","2023-08-28T02:25:47Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19u3gchAbl3c","Hello from Lenkaran👋Tolişe zvon zındəş?😂","@evamammadova4439","2023-08-31T05:06:19Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19u4Lv4i64YD","Aslamualikum Hi everyone.","@aimalkakar5537","2023-08-31T11:15:49Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19uJXH5Jb1p7","Practice edə bilərik beraber:)","@aygundelrey","2023-09-06T08:43:41Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19uPM5ZtZ-bZ","Hello from Azerbaijan, Lankaran","@KING-rw7fc","2023-09-08T15:01:26Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19uQrc83yB6-","Salam qaqa","@orujovkamran3249","2023-09-09T05:04:53Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19unIccYzyQU","Hiii from Uzbekistan 🇺🇿 ❤👋 😊","@userzrabert","2023-09-18T07:32:09Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19ustUdElZpm","Hello from Russia 🇷🇺","@Quran.life_islam_","2023-09-20T11:39:10Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19v7dP2qknWp","Qaqa öyrənmək olur podcast&#39;lər və belə videolarla?","@nurxannebiyev3512","2023-09-26T14:26:27Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vHBwgrjVnn","Hello  from somalia 🇸🇴😘","@neima9120","2023-09-30T07:30:11Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vI_yjcovNe","Im doua Egyptian","@TODO-xc8lk","2023-09-30T20:28:09Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vJfmaTRVA3","Hi from South Azerbaijan💗","@sirennnsea","2023-10-01T06:38:10Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vKkQ7n4VhP","Selam azerbaijan kardeşim","@jisu_kim99","2023-10-01T16:37:53Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vWZfqEG3GP","Hello from Kazakhstan 🇰🇿❤️🤝","@bekzatsadir17","2023-10-06T06:46:12Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vWkEoXf94i","Hello from Turkey brother","@ElifNazAkbas","2023-10-06T08:27:14Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vaSEh9no9z","hello guy from vietnam","@angkhoango-mi2zw","2023-10-08T04:17:24Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg.9fiShx3jDI19vgABBSFJPF","Can you practice me?","@aysunagammedova9186","2023-10-10T09:35:04Z"
